MKTESBXMLDOC	105	0	23-OCT-25	1	0	1	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTSAVECASETAP	5918	0	09-MAR-26	106	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTRESERVEGROUP	31	0	03-APR-25	1	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTRESERVEGROUPSTATUS	45	0	24-MAR-26	2	0	2	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTDSRPARAMETERDAILY	31764	0	07-MAY-26	2069	56	869	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITASTYPEBIDDAILY	20560	0	14-APR-23	245	199	18	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITSCHEDULEADDLINFO	17721	0	30-APR-26	818	0	486	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTHOURLYDEADBUSSUMMARY	2673	0	06-MAY-26	67	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
AUDMKTUNITGASPROCUREMENT	521	0	28-APR-26	6	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTCASECONSTRAINTPNODE	1536	0	22-APR-26	49	0	13	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTLOCALE	2	0	07-MAY-26	3192	0	3192	0	65	32	BOTH AGREE ? ACTIVE
MKTUNITREGAVAILABILITY	27764	0	07-MAY-26	5680	0	5594	0	89	8560	BOTH AGREE ? ACTIVE
MKTSTUDYMODEINTERVALS	29	0	04-AUG-21	1	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTESBOPERATIONXML	118	0	22-SEP-22	4	0	1	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTEXPORTER	1801	0	23-OCT-25	5	0	171	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
AUDSPINEVENTS_T	268	0	13-MAR-26	20	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTBSPLOGGINGDATA	3786	0	18-APR-26	277	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTPARTICIPANTDAILY	8598	0	06-MAY-26	315	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITGASNOMINATION	63	0	31-JAN-26	6	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTDSRSCHEDULEDAILY	3761	0	16-APR-26	103	0	62	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTPARTICIPANT	8766	0	07-MAY-26	451	0	305	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTDSRSCHEDULEBIDHOURLY	25239	0	07-MAY-26	522	0	396	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITSECRESVBIDHOURLY	27429	0	07-MAY-26	613	0	389	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTAREA	31	0	07-MAY-26	31920	0	31920	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTEMERGENCYSCHEDULE	812	0	07-MAY-26	9579	0	9576	0	342	256	BOTH AGREE ? ACTIVE
MKTDSRREGAVAILABILITY	8404	0	07-MAY-26	255	0	226	0	51	96	BOTH AGREE ? ACTIVE
MKTCASEAOLCONSTRAINT	4691	0	29-MAR-26	1	0	1	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
AQ$_SP_QT_S	1	0	22-DEC-14	1	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITLIMITATION	8975	0	07-MAY-26	94	0	94	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
UNITT2PENALTIES_DSR_T	2534	0	04-MAR-26	101	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTCONTINGENCY	35348	0	07-MAY-26	53	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTLOCALEDSRMAPPING	178	0	03-APR-26	1	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITFUELTYPE	90	0	01-JUN-23	5	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTEVENTLOGUNIT	15664	0	05-MAR-26	1359	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTSTUDYMODEOPTIONLIST	320	0	19-MAR-26	14	0	2	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTDSRSPINBIDDAILY	7210	0	29-SEP-22	80	13	45	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTCIMNETOPTIONLIST	145	0	18-NOV-25	3	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTREGMILEAGEDAILY	9382	0	07-MAY-26	328	0	6	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITASTYPEDAILY	2110	0	17-APR-26	95	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTCOMPANY	203	0	29-JAN-26	1	0	1	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
SPINREPORT_DSR_T	56922	0	13-MAR-26	255	0	128	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTSTUDYMODEOPTION	954	0	06-APR-26	14	0	11	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTESBINTERFACE	97	0	07-MAY-26	17466	0	17466	0	42	1520	BOTH AGREE ? ACTIVE
MKTCASEUNIT	28539	0	09-FEB-26	919	4	267	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITSYNCHRESVBIDDAILY	3445	0	07-MAY-26	189	0	97	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
AUDMKTSTUDYMODEOPTION	780	0	06-APR-26	49	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTPRDDEF	7790	0	07-MAY-26	250	0	125	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MSCS_PNODEPOSTING	24202	0	30-MAR-26	1386	0	405	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
LPCPNODELMPREPLACELOG	28375	0	07-MAY-26	1776	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITDISPATCH	2373	0	17-APR-26	40	0	2	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTPLANT	2044	0	22-APR-26	52	0	29	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
AUDMKTSTUDYMODEOPTIONLIST	92	0	19-MAR-26	1	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTEMERGENCYREGIONDEF	578	0	17-APR-26	32	0	18	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
CONSTRAINT	7569	0	07-MAY-26	9	0	7	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTRESOURCEINTRADAYOPTOUT	3053	0	07-MAY-26	2	0	1	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTDSRSCHEDULEBIDDAILY	28006	0	07-MAY-26	278	0	271	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTCONTROLAREA	29	0	07-MAY-26	3192	0	3192	0	141	1600	BOTH AGREE ? ACTIVE
MKTCASELASTAPPROVED	2	0	07-MAY-26	303	0	303	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTLPCUSERTSCEDREPORT	8099	0	07-MAY-26	313	0	255	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
AQ$_ETMWINSRV_QT_S	1	0	22-DEC-14	2	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
AQ$_MARKET_QT_S	7	0	22-DEC-14	5	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTPNODELPCOCCEXCLUDE	5010	0	04-OCT-23	217	69	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITPARTICIPANT	262	0	16-FEB-23	12	0	11	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTEVENTLOG	600	0	05-MAR-26	16	0	8	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTDSRSCHEDULE	2594	0	13-APR-26	166	0	4	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTREASON	59	0	06-MAY-26	1	0	1	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITSCHEDULE	8119	0	18-APR-26	235	0	92	0	0	16827088	DML TRACKED ? V$ SHOWS NOTHING
MKTPLANVIRTUALTRANSACTION	10948	0	29-JAN-24	872	0	5	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTCIMNETOPTION	1205	0	18-NOV-25	32	0	4	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MSCS_PNODE	25208	0	16-MAR-26	992	0	370	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTDSRREGBIDDAILY	1141	0	03-MAY-26	40	0	20	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTFLOWGATEDEF	12658	0	07-MAY-26	2637	0	2636	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITCONSTRAINTMAPDA	305	0	03-MAR-21	8	22	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTSAVECASELIMITSET	1260	0	09-MAR-26	20	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITSECRESVBIDDAILY	722	0	07-MAY-26	13	0	6	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTCTGSAVECASE	64	0	10-MAR-26	1	0	1	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTCASEOPTION	960	0	08-APR-25	8	0	8	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTFLOWGATE	4648	0	07-MAY-26	202	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTVERSIONINFORMATION	1453	0	22-APR-26	118	0	23	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTDYNAMICSCHEDULE	39	0	07-MAY-26	22344	0	22344	0	191	8464	BOTH AGREE ? ACTIVE
MKTACTIVESESSION	1	0	07-MAY-26	979	0	979	0	4	0	BOTH AGREE ? ACTIVE
MKTDAY	4941	0	07-MAY-26	195	0	148	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTFLOWGATEBRANCH	17267	0	07-MAY-26	23	0	5	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTESBOPERATION	119	0	22-SEP-22	4	0	2	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTSAVECASECBOVRD	9334	0	10-MAR-26	350	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTCSMTABLEPROPERTY	17	0	11-MAY-21	1	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITDEF	13641	0	07-MAY-26	295	0	241	0	0	29204800	DML TRACKED ? V$ SHOWS NOTHING
MKTMINOPERATINGRESERVEDAILY	611	0	07-MAY-26	40	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITGASPROCUREMENT	864	0	28-APR-26	51	19	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTLRSYNCHRESVBIDDAILY	1018	0	07-MAY-26	55	0	16	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTOPTIONS	558	0	09-APR-26	6	0	6	0	0	608	DML TRACKED ? V$ SHOWS NOTHING
UNITT2PENALTIES_T	2480	0	04-MAR-26	143	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTDMTUNIT	2317	0	17-APR-26	94	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTLOCALEUNITMAPPING	937	0	17-APR-26	10	0	3	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNIT	2411	0	07-MAY-26	779	0	779	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTDSRPLAN	23778	0	07-MAY-26	82	0	9	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTSTUDYMODE	31	0	23-JUL-24	1	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
AUDMKTSTUDYMODE	39	0	23-JUL-24	3	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTFLOWGATEM2MSTATUS	4648	0	07-MAY-26	202	0	0	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTUNITNSRBIDHOURLY	22458	0	07-MAY-26	34	0	19	0	0	0	DML TRACKED ? V$ SHOWS NOTHING
MKTSYSTEM	1	0	07-MAY-26	3196	0	3196	0	38	624	BOTH AGREE ? ACTIVE
MKTCOP	6	0	26-OCT-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTINTERFACE	85	0	30-JAN-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
CONSTRAINTSTATUS	115	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
ETMPURGEGROUP	10	0	26-JUL-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCSMFKMAP	1	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTLRASTYPEDAILY	10	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTSTUDYVALIDATIONGROUP	6	0	18-NOV-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDMTUNIT_12052013	1822	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITLDC	3	0	15-JAN-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATIONUSER_20121115	34	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATION_1115	564	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSCHEDULEADDLINFO_TEMPLATE	4534	0	04-JAN-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSPIN	284	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCOMMITMODE	6	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATIONUSER	34	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTWEATHERPOINT	48	0	11-FEB-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
LPCBOROPTION_04022014	14	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTIFPUNITHOURLY	39917	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
BKP_MKTTYPEOFUNIT_20250918	29	0	18-SEP-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTASINTERFACEDEF	2	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATIONROLE	6	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTLRASTYPEBIDDAILY	21	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTMOIPDFILTER	7	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLANDEADPNODEREPLACEB	1682	0	15-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTBATCHDELTASET	4	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTBENEFITFACTORCURVE	27	0	30-APR-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCASE_05272020	8	0	27-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCONSTRAINT	1156	0	21-APR-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDSRRTSTATUS	5383	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTRESERVEZONEHOURLY	211	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
SPINREPORTTIMES_T	78	0	07-OCT-19	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTEMERGENCYREGIONDEF_BAK	47	0	24-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
SPINEVENTS_T	1077	0	18-APR-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTM2MERROR	287	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTLOCALEPNODEMAPPING	6643	0	12-MAR-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCASE_05112020	1	0	11-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTIFPUNITBIDDAILY	35228	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDYNAMICRATING	52	0	30-APR-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLANUNITSCHEDULE_04262017	1970	0	16-OCT-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCURVE	7	0	01-OCT-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDMTPARAMS	1	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
BKP_MKTSTUDYMODEOPTION1312025	942	0	31-JAN-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
AEPEVENT_QT	10867	0	28-SEP-12	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTLOCALECONSTRAINT	2	0	12-DEC-24	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTEVENT	1	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDISPATCHZONE	21	0	26-JAN-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAEPEVENTDEF	100	0	25-MAR-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATIONROLE_20121025	5	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSCHEDULESWITCHLOG	90	0	23-JAN-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTBRANCHTYPE	3	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATIONROLE_20121115	6	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
SPINCAUSES_T	5	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCASE_05052020	1	0	05-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSCHEDULETYPE	99	0	28-OCT-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
EMSEXTCTRLAREASALESPURCHASE	12350	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCSMOPTIONS	19	0	11-MAY-21	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTEMERGENCYZONE	28	0	26-JAN-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHUSERDEF_20121025	34	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPRODUCTTYPE	5	0	30-SEP-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
CONSTRAINT_08222013	35	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTREGMILEAGEHOURLY_03142014	25706	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCONSTRAINTPNODE	19322	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDISPLAYGROUP	4	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
SMDEXPORTTABLES	188	0	22-SEP-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTSTUDYVALIDATIONSMOPTION	60	0	31-JAN-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATION	564	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCSMEXPORTTYPE	7	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
ETMJOBLIST	17	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTLOCALESTRUCTUREDEF	2	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSYNCHRESVBIDHOURLY_TEMPLATE	4572	0	09-AUG-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDSRRTLOG	4712	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCURVEPOINT	4403	0	04-MAY-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTRESERVEGROUPUNITREL	89	0	03-APR-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTESBEVENT	20	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
ETMMIGRATIONTEMPLATE	7	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
LPCBORTOTALS	56530	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTBIDTYPE	4	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLANUNITREGPIVOTALTEST	286	0	21-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTSAVECASE	64	0	10-MAR-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTESBOPERATIONVIEW	50	0	22-SEP-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATIONUSERDEF	34	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
BKP_MKTTYPEOFUNIT_TEMP_20250918	29	0	18-SEP-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCONSTRAINTADDER	4	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCONSTRAINTBRANCH	2105	0	17-MAY-19	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCONSTRAINTUNIT	10301	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTWEATHERFORECAST_TEMPLATE	96	0	07-JUL-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCASE_05072020	1	0	07-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSYNCHRESVBIDHOURLY_080923	19005	0	09-AUG-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCASEACTIONREASON	18	0	28-JAN-21	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCASESTATE	7	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITCAPACITY_05222019	1	0	22-MAY-19	0	0	0	0	0	0	BOTH AGREE ? DORMANT
ETMTIMEDSTTRANSITION	100	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTIFPUNITDAILY	97	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCASEFLOWGATE	43	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTIMPORTER	418	0	16-JUN-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTSTUDYMODEINTERVALOPTION	89	0	04-AUG-21	0	0	0	0	0	0	BOTH AGREE ? DORMANT
CONSTRAINTSTUDYRESULTS	6016	0	04-MAR-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPNODESUBTYPE	2	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITPIPELINE	12	0	29-MAY-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCONTINGENCYBRANCH	362	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDYNAMICRATINGEXCLUDE	3	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTREGION	6	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLAN_05112020	1	0	11-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATIONUSERROLE_1115	34	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSCHEDBIDDAILY_20160519	18	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCONSTRAINTPARAMETERS	1049	0	01-OCT-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLANDEADPNODEREPLACE_BKUP	1702	0	01-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTSYSTEMASTYPEDAILY	1	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATIONUSERDEF_1115	34	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLAN_05072020	1	0	07-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLANDEADPNODEREPLACE_050820	1725	0	08-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTREGRESOURCEDEF	555	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITAGM	31	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHCOMP_20121025	94	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTIFPAREADEF	1	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTSAVECASEINTERFACE	500	0	09-MAR-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTLOCATIONTYPE	8	0	21-APR-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAPPLICATIONLIST	10	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTMOIPDFILTERVALUE	6	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCASEPNODE	554	0	18-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPAIREGIONDEF	29	0	06-NOV-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPNODETYPE	6	0	09-JUN-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTRESERVESCHEDULE	3	0	01-MAY-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTBORZONE	112	0	26-JAN-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
ETMMIGRATIONCOLUMNEXCEPTION	29	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCASE_05082020	1	0	08-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
ETMDCAPSCHEDULETABLEMAP	25	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHUSERROLE_20121025	34	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITONOFF	3	0	29-AUG-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
AUDMKTLOCALECONSTRAINT	2	0	12-DEC-24	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTACTIVESESSION_09302016	1	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDISPLAYGROUPAREAMAP	7	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTSTUDYVALIDATION	40	0	18-NOV-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
AUDMKTSTUDYMODEINTERVALOPTION	9	0	04-AUG-21	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTASINTERFACEDEF_20130115	2	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDMTCURRENT_12052013	4448	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLANDEADPNODEREPLACE_050420	1637	0	04-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
